gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,LongitudeF,Longitude,Latitude,elev_units
1894393537,13b81e69-7c05-42ad-89e7-04bfdb21e707,urn:catalog:InDRE-SSA:CAIM:CAIMCul/oh-01556:5a8f8424c5ec84951373e8e44b3aa516,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex tarsalis,,SPECIES,"Culex tarsalis Coquillett, 1896",Culex (Culex) tarsalis,"Coquillett, 1896",MX,La Paila,Hidalgo,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,80,,1686,820,0,0,2010-03-05T00:00:00Z,5,3,2010,1652906,1652906,PRESERVED_SPECIMEN,InDRE-SSA,CAIM,CAIMCul/oh-01556,,"Pérez-Rentería, C.",,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),"Sánchez-Torres, C. G.",,,2023-01-24T15:25:28.044Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,-99,-99.620833,20.561389,meters
3858205676,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/80680851,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex tarsalis,,SPECIES,"Culex tarsalis Coquillett, 1896",Culex tarsalis,,MX,,México,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,31,,2293,,,,2021-05-27T20:51:00Z,27,5,2021,1652906,1652906,HUMAN_OBSERVATION,iNaturalist,Observations,80680851,,Liam Wolff,2021-05-30T00:39:14Z,CC_BY_NC_4_0,Diego Barrales,Diego Barrales,,,2023-04-19T13:23:26.114Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,-98,-98.983095,19.699326,meters
1894393653,13b81e69-7c05-42ad-89e7-04bfdb21e707,urn:catalog:InDRE-SSA:CAIM:CAIMCul/oh-19429:918415ff983e546a01374589167a7339,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex tarsalis,,SPECIES,"Culex tarsalis Coquillett, 1896",Culex (Culex) tarsalis,"Coquillett, 1896",MX,Mixquic,Distrito federal,PRESENT,5,ff90b050-c256-11db-b71b-b8a03c50a862,90,,2235,1120,0,0,2012-08-07T00:00:00Z,7,8,2012,1652906,1652906,PRESERVED_SPECIMEN,InDRE-SSA,CAIM,CAIMCul/oh-19429,,"Aguilar-Mejía, R. L.",,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),NO DISPONIBLE,,,2023-01-24T15:25:30.024Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,-98,-98.964167,19.224444,meters
1894393646,13b81e69-7c05-42ad-89e7-04bfdb21e707,urn:catalog:InDRE-SSA:CAIM:CAIMCulH/lam-06743:d2c6c51caa4896e1e32494580bc39811,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex tarsalis,,SPECIES,"Culex tarsalis Coquillett, 1896",Culex (Culex) tarsalis,"Coquillett, 1896",MX,Barra Norte,Veracruz de ignacio de la llave,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,80,,56,5,0,0,1953-12-01T00:00:00Z,1,12,1953,1652906,1652906,PRESERVED_SPECIMEN,InDRE-SSA,CAIM,CAIMCulH/lam-06743,,NO DISPONIBLE,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),"Juárez, J. J.; Zamora, A.",,,2023-01-24T15:25:29.102Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,-97,-97.788889,20.977778,meters
3415549833,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/101310207,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex tarsalis,,SPECIES,"Culex tarsalis Coquillett, 1896",Culex tarsalis,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,31,,177,,,,2021-09-16T04:54:00Z,16,9,2021,1652906,1652906,HUMAN_OBSERVATION,iNaturalist,Observations,101310207,,Liam Wolff,2021-11-17T18:22:03Z,CC_BY_NC_4_0,Scott M Logan,Scott M Logan,,,2023-04-19T13:14:45.285Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,-118,-118.4175,34.096093,meters
2245560351,c3969d4c-b9c1-439a-96be-ebf369f17a0c,VBS0879085,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex tarsalis,,SPECIES,"Culex tarsalis Coquillett, 1896",Culex tarsalis,"Coquillett, 1896",US,Riverside,California,PRESENT,47,5db132f5-ce3f-47a3-a32b-6796c159962c,,,171,,,,2017-10-12T00:00:00Z,12,10,2017,1652906,1652906,HUMAN_OBSERVATION,VecB,Aggregate,VBS0879085,,,,CC_BY_NC_4_0,"VectorBase manages, but does not own the data",Angela Caranci;Caranci;A,,,2023-04-22T09:12:12.448Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-117,-117.632,33.9183,meters
3125318302,14f3151a-e95d-493c-a40d-d9938ef62954,urn:catalog:CAS:ENT:8471194,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex tarsalis,,SPECIES,"Culex tarsalis Coquillett, 1896","Culex tarsalis Coquillett, 1896","Coquillett, 1896",US,dry bed Mojave R. 6 mi E. of Yermo,California,PRESENT,1,66522820-055c-11d8-b84e-b8a03c50a862,8309,,569,,,,1952-08-27T00:00:00Z,27,8,1952,1652906,1652906,PRESERVED_SPECIMEN,CASC,CASENT,CASENT8471194,,L.T. Hui,1975-01-01T00:00:00Z,CC0_1_0,,H.B. Leech,,,2023-04-24T00:08:14.717Z,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,-116,-116.710575,34.899954,meters
2609068931,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/14207074,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex tarsalis,,SPECIES,"Culex tarsalis Coquillett, 1896",Culex tarsalis,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,20,,-15,,,,2018-07-09T11:48:15Z,9,7,2018,1652906,1652906,HUMAN_OBSERVATION,iNaturalist,Observations,14207074,,andrewrivera,2020-04-24T17:54:24Z,CC_BY_4_0,Bob Miller,Bob Miller,,,2023-04-19T13:21:14.930Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,-115,-115.528377,32.783243,meters
1894393654,13b81e69-7c05-42ad-89e7-04bfdb21e707,urn:catalog:InDRE-SSA:CAIM:CAIMCul/oh-04249:df1e53ab310829eff814b1647c572c25,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex tarsalis,,SPECIES,"Culex tarsalis Coquillett, 1896",Culex (Culex) tarsalis,"Coquillett, 1896",MX,San Ignacio,Baja california sur,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,,,165,60,0,0,2011-03-01T00:00:00Z,1,3,2011,1652906,1652906,PRESERVED_SPECIMEN,InDRE-SSA,CAIM,CAIMCul/oh-04249,,"Ordoñez-Álvarez, J.",,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),"Pérez, C. E.",,,2023-01-24T15:25:32.710Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,-112,-112.895833,27.281944,meters
1455613726,750b7bfc-3577-4b26-8aaf-3e4be9f0d639,1b0c13fe-1a6b-411a-80a1-e02c6496cbc0,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex tarsalis,,SPECIES,"Culex tarsalis Coquillett, 1896",Culex tarsalis,"Coquillett, 1896",US,Mesa,Arizona,PRESENT,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,21000,,379,,,,1966-04-23T00:00:00Z,23,4,1966,1652906,1652906,PRESERVED_SPECIMEN,ASU,ASUHIC,ASUHIC0043609,,ASUHIC,,CC0_1_0,,R.M. Greene,,,2023-04-16T16:57:24.290Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,-111,-111.82194,33.42222,meters
3110782582,72c42d42-030c-4b13-8815-281d3df11429,NEON03TZ1,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex tarsalis,,SPECIES,"Culex tarsalis Coquillett, 1896",Culex tarsalis,"Coquillett, 1896",US,"Desert Southwest (D14), Santa Rita Experimental Range NEON (SRER), Plot SRER_034, (plot dimensions: 0m)",Arizona,PRESENT,,e794e60e-e558-4549-99f8-cfb241cdce24,10,,1243,,,,2019-02-14T00:00:00Z,14,2,2019,1652906,1652906,PRESERVED_SPECIMEN,NEON,MOSC-PV,NEON03TZ1,,,,CC0_1_0,,,,,2023-04-12T00:44:02.499Z,,CONTINENT_DERIVED_FROM_COORDINATES;DIFFERENT_OWNER_INSTITUTION,-110,-110.833873,31.800204,meters
1933461780,85378a64-2fbc-4a48-a6b4-9f421ad48f8a,6b069fd0-4f3a-494e-bcb7-611534329869,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex tarsalis,,SPECIES,"Culex tarsalis Coquillett, 1896",Culex tarsalis,"Coquillett, 1896",US,Marsh 1/2 mile S. of Gray Ranch HQ.,New Mexico,PRESENT,,da461951-0c82-4ce1-a0b7-5327bc84c638,3479,,1588,,,,1991-08-08T00:00:00Z,8,8,1991,1652906,1652906,PRESERVED_SPECIMEN,NMSU,NMSU,9576,,M.E. Graig,,CC0_1_0,NMSU,M. E. Craig,,,2023-04-22T11:50:20.297Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;AMBIGUOUS_INSTITUTION,-108,-108.874496,31.517289,meters
3926399065,52d682a4-251e-4b1f-8e0e-d422ee56bfdb,NEON06BPW,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex tarsalis,,SPECIES,"Culex tarsalis Coquillett, 1896",Culex tarsalis,"Coquillett, 1896",US,"Desert Southwest (D14), Jornada Experimental Range NEON (JORN), Plot JORN_032 (plot dimensions: 0m), JORN_037.mosquitoPoint.mos",New Mexico,PRESENT,,e794e60e-e558-4549-99f8-cfb241cdce24,10,,1319,,,,2021-08-04T00:00:00Z,4,8,2021,1652906,1652906,PRESERVED_SPECIMEN,NEON,MOSC-BI,NEON06BPW,,,,CC0_1_0,,loya@battelleecology.org,,,2023-04-12T00:44:25.965Z,,CONTINENT_DERIVED_FROM_COORDINATES;DIFFERENT_OWNER_INSTITUTION,-106,-106.800899,32.571443,meters
3049138798,96193ea2-f762-11e1-a439-00145eb45e9a,b1b130f6-fad0-4ede-8630-e6f8b2d5e968,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex tarsalis,,SPECIES,"Culex tarsalis Coquillett, 1896",Culex tarsalis,"Coquillett, 1896",US,"Davis Mountains Resort, D. Marqua residence",Texas,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,1828,,,,1993-09-19T00:00:00Z,19,9,1993,1652906,1652906,PRESERVED_SPECIMEN,TAMU,ENTO,X0418293,,,,CC_BY_NC_4_0,Texas A&M University,,,,2023-02-27T04:38:39.617Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,-104,-104.08453,30.62849,meters
1421477998,76b037ce-a73f-4bff-856d-ad605f9539e1,urn:catalog:FCB-UANL:IAIM:IAIM 06-0468:971089eaaf0c4071725dd9688cb8adfe,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex tarsalis,,SPECIES,"Culex tarsalis Coquillett, 1896",Culex (Culex) tarsalis,"Coquillett, 1896",MX,Ciudad Juárez,Durango,PRESENT,4,ff90b050-c256-11db-b71b-b8a03c50a862,50,,1168,579,0,0,2006-09-09T00:00:00Z,9,9,2006,1652906,1652906,PRESERVED_SPECIMEN,FCB-UANL,IAIM,IAIM 06-0468,,Aldo Ortega,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),A. Tamayo,,,2023-01-24T19:48:46.197Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,-103,-103.562222,25.4975,meters
1421474992,76b037ce-a73f-4bff-856d-ad605f9539e1,urn:catalog:FCB-UANL:IAIM:IAIM002525:6b3edfe3e192c5198c65eb74d886dfb8,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex tarsalis,,SPECIES,"Culex tarsalis Coquillett, 1896",Culex (Culex) tarsalis,"Coquillett, 1896",MX,Emiliano Zapata 2,Coahuila de zaragoza,PRESENT,2,ff90b050-c256-11db-b71b-b8a03c50a862,50,,1101,0,0,0,2005-10-18T00:00:00Z,18,10,2005,1652906,1652906,PRESERVED_SPECIMEN,FCB-UANL,IAIM,IAIM002525,,Aldo Ortega,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Aldo Ortega,,,2023-01-24T19:48:46.419Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,-102,-102.981967,25.749467,meters
1414077592,040c5662-da76-4782-a48e-cdea1892d14c,http://bins.boldsystems.org/index.php/Public_RecordView?processid=BBDIT1119-11,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex tarsalis,,UNRANKED,BOLD:ABY6040,BOLD:ABY6040,,US,"Palo Duro Canyon State Park, around Hackberry campground, dry scrub brush",Texas,PRESENT,,b3bf3a83-1f68-4541-a03f-330d30d567f5,,,945,0,,,2011-07-08T00:00:00Z,8,7,2011,10600264,1652906,MATERIAL_SAMPLE,,,BIOUG01818-C02,,Kate Perez,,CC_BY_4_0,,Biobus 2011,,,2023-04-18T16:59:43.678Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES,-101,-101.671,34.968,meters
1421475891,76b037ce-a73f-4bff-856d-ad605f9539e1,urn:catalog:FCB-UANL:IAIM:IAIM001451:dab0152fdf7d8e69460b11f434625793,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex tarsalis,,SPECIES,"Culex tarsalis Coquillett, 1896",Culex (Culex) tarsalis,"Coquillett, 1896",MX,El Barrial,Nuevo leon,PRESENT,1,ff90b050-c256-11db-b71b-b8a03c50a862,50,,793,320,0,0,1988-04-24T00:00:00Z,24,4,1988,1652906,1652906,PRESERVED_SPECIMEN,FCB-UANL,IAIM,IAIM001451,,Aldo Ortega,,CC_BY_4_0,Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO),Alejandro G.,,,2023-01-24T19:48:46.446Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;ELEVATION_MIN_MAX_SWAPPED;TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,-100,-100.214444,25.465278,meters
